_id,cause,cityTown,incidenceType,province,road,sourceId,startDate,clave_union,nivel_incidencias
261957,Obras,Arrasate/Mondragón,Obras,GIPUZKOA,AP-1,1,2024-05-23T23:29:09.000Z,2024-05-23_GIPUZKOA_Obras,1
261952,Obras,Barakaldo,Obras,BIZKAIA,N-634,1,2024-05-23T22:56:20.000Z,2024-05-23_BIZKAIA_Obras,2
261768,Obras,Alegia,Obras,GIPUZKOA,N-1,1,2024-05-22T19:40:33.000Z,2024-05-22_GIPUZKOA_Obras,0
261764,Alcance,Zalla,Accidente,BIZKAIA,BI-636,1,2024-05-22T17:09:56.000Z,2024-05-22_BIZKAIA_Accidente,1
261959,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-23T22:58:27.000Z,2024-05-23_BIZKAIA_Obras,2
261958,Obras,Gordexola,Obras,BIZKAIA,BI-636,1,2024-05-23T23:20:33.000Z,2024-05-23_BIZKAIA_Obras,2
261954,Obras,Bilbao,Obras,BIZKAIA,A-8,1,2024-05-23T22:48:40.000Z,2024-05-23_BIZKAIA_Obras,2
261953,Obras,Güeñes,Obras,BIZKAIA,BI-636,1,2024-05-23T22:55:21.000Z,2024-05-23_BIZKAIA_Obras,2
261950,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-05-23T21:26:49.000Z,2024-05-23_GIPUZKOA_Obras,1
261951,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-23T22:57:44.000Z,2024-05-23_BIZKAIA_Obras,2
261948,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-23T21:53:36.000Z,2024-05-23_BIZKAIA_Obras,2
261949,Otros,Bernedo,Otras incidencias,ARABA,A-126,1,2024-05-23T21:45:00.000Z,2024-05-23_ARABA_Otras incidencias,0
261947,Obras,Leintz-Gatzaga,Obras,GIPUZKOA,AP-1,1,2024-05-23T19:26:46.000Z,2024-05-23_GIPUZKOA_Obras,1
261946,Salida,Pasaia,Accidente,GIPUZKOA,GI-3440,1,2024-05-23T20:01:26.000Z,2024-05-23_GIPUZKOA_Accidente,0
261945,Obras,Zestoa,Obras,GIPUZKOA,A-8,1,2024-05-23T20:43:10.000Z,2024-05-23_GIPUZKOA_Obras,1
261944,Obras,Errigoiti,Obras,BIZKAIA,BI-4211,1,2024-05-23T18:27:20.000Z,2024-05-23_BIZKAIA_Obras,2
261943,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-05-23T18:27:42.000Z,2024-05-23_BIZKAIA_Obras,2
261942,Obras,Deba,Obras,GIPUZKOA,N-634,1,2024-05-23T18:28:07.000Z,2024-05-23_GIPUZKOA_Obras,1
261941,Obras,Erandio,Obras,BIZKAIA,BI-604,1,2024-05-23T18:28:31.000Z,2024-05-23_BIZKAIA_Obras,2
262119,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-24T23:27:52.000Z,2024-05-24_GIPUZKOA_Obras,0
261940,Avería,Muskiz,Seguridad vial,BIZKAIA,A-8,1,2024-05-23T16:57:47.000Z,2024-05-23_BIZKAIA_Seguridad vial,0
262117,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-05-24T22:17:37.000Z,2024-05-24_BIZKAIA_Seguridad vial,1
262116,Alcance,Basauri,Accidente,BIZKAIA,BI-625,1,2024-05-24T22:44:23.000Z,2024-05-24_BIZKAIA_Accidente,0
262115,Otros,Orozko,Otras incidencias,BIZKAIA,BI-3513,1,2024-05-24T20:37:15.000Z,2024-05-24_BIZKAIA_Otras incidencias,0
262114,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-24T20:57:37.000Z,2024-05-24_BIZKAIA_Obras,0
262113,Obras,road,Obras,ARABA,AP-68,1,2024-05-24T20:59:38.000Z,2024-05-24_ARABA_Obras,0
262112,Obras,Legorreta,Obras,GIPUZKOA,N-1,1,2024-05-24T21:08:09.000Z,2024-05-24_GIPUZKOA_Obras,0
262111,Salida,Zigoitia,Accidente,ARABA,N-622,1,2024-05-24T21:50:30.000Z,2024-05-24_ARABA_Accidente,0
262110,Obras,Mallabia,Obras,BIZKAIA,N-634,1,2024-05-24T13:47:46.000Z,2024-05-24_BIZKAIA_Obras,0
262109,Otros,Vitoria-Gasteiz,Otras incidencias,ARABA,A-4107,1,2024-05-24T15:16:30.000Z,2024-05-24_ARABA_Otras incidencias,0
262108,Otros,Galdakao,Otras incidencias,BIZKAIA,N-634,1,2024-05-24T16:22:12.000Z,2024-05-24_BIZKAIA_Otras incidencias,0
262107,Avería,Barakaldo,Seguridad vial,BIZKAIA,A-8,1,2024-05-24T11:54:03.000Z,2024-05-24_BIZKAIA_Seguridad vial,1
262106,Caída de objetos,Plentzia,Seguridad vial,BIZKAIA,BI-2122,1,2024-05-24T11:58:00.000Z,2024-05-24_BIZKAIA_Seguridad vial,1
262105,Alcance,Getxo,Accidente,BIZKAIA,BI-637,1,2024-05-24T11:59:52.000Z,2024-05-24_BIZKAIA_Accidente,0
262104,Otros,Bilbao,Otras incidencias,BIZKAIA,N-634,1,2024-05-24T12:30:18.000Z,2024-05-24_BIZKAIA_Otras incidencias,0
262103,Alcance,Erandio,Accidente,BIZKAIA,BI-604,1,2024-05-24T12:35:02.000Z,2024-05-24_BIZKAIA_Accidente,0
262101,Alcance,Olaberria,Accidente,GIPUZKOA,N-1,1,2024-05-24T12:54:30.000Z,2024-05-24_GIPUZKOA_Accidente,0
262100,Avería,Orozko,Seguridad vial,BIZKAIA,AP-68,1,2024-05-24T11:17:35.000Z,2024-05-24_BIZKAIA_Seguridad vial,1
262284,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-25T19:36:55.000Z,2024-05-25_GIPUZKOA_Obras,2
262283,Obras,Elantxobe,Obras,BIZKAIA,BI-4283,1,2024-05-25T18:05:06.000Z,2024-05-25_BIZKAIA_Obras,1
262285,Avería,Idiazabal,Seguridad vial,GIPUZKOA,N-1,1,2024-05-25T20:21:09.000Z,2024-05-25_GIPUZKOA_Seguridad vial,0
262277,Obras,road,Obras,BIZKAIA,A-8,1,2024-05-25T16:50:52.000Z,2024-05-25_BIZKAIA_Obras,1
262102,Caída de objetos,road,Seguridad vial,GIPUZKOA,N-1,1,2024-05-24T12:48:11.000Z,2024-05-24_GIPUZKOA_Seguridad vial,0
262099,Obras,road,Obras,BIZKAIA,AP-68,1,2024-05-24T10:34:03.000Z,2024-05-24_BIZKAIA_Obras,0
262282,Obras,Legorreta,Obras,GIPUZKOA,N-1,1,2024-05-25T18:06:06.000Z,2024-05-25_GIPUZKOA_Obras,2
262281,Obras,Zaldibar,Obras,BIZKAIA,A-8,1,2024-05-25T18:06:44.000Z,2024-05-25_BIZKAIA_Obras,1
262280,Obras,Hernani,Obras,GIPUZKOA,A-8,1,2024-05-25T18:15:39.000Z,2024-05-25_GIPUZKOA_Obras,2
262278,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-25T18:38:59.000Z,2024-05-25_GIPUZKOA_Obras,2
262279,Obras,Zestoa,Obras,GIPUZKOA,A-8,1,2024-05-25T18:17:59.000Z,2024-05-25_GIPUZKOA_Obras,2
262276,Obras,road,Obras,BIZKAIA,A-8,1,2024-05-25T16:52:21.000Z,2024-05-25_BIZKAIA_Obras,1
262274,Otros,Orozko,Otras incidencias,BIZKAIA,AP-68,1,2024-05-25T17:18:47.000Z,2024-05-25_BIZKAIA_Otras incidencias,0
262275,Obras,road,Obras,GIPUZKOA,A-8,1,2024-05-25T16:53:12.000Z,2024-05-25_GIPUZKOA_Obras,2
262273,Avería,Getaria,Seguridad vial,GIPUZKOA,N-634,1,2024-05-25T17:35:46.000Z,2024-05-25_GIPUZKOA_Seguridad vial,0
262271,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-05-25T15:22:26.000Z,2024-05-25_BIZKAIA_Seguridad vial,0
262272,Alcance,Ortuella,Accidente,BIZKAIA,BI-3749,1,2024-05-25T16:43:25.000Z,2024-05-25_BIZKAIA_Accidente,0
262269,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-25T12:05:17.000Z,2024-05-25_GIPUZKOA_Obras,2
262270,Avería,Bilbao,Seguridad vial,BIZKAIA,BI-604,1,2024-05-25T13:36:01.000Z,2024-05-25_BIZKAIA_Seguridad vial,0
262268,Obras,Hondarribia,Obras,GIPUZKOA,N-638,1,2024-05-25T12:37:52.000Z,2024-05-25_GIPUZKOA_Obras,2
262267,Avería,Santurtzi,Seguridad vial,BIZKAIA,N-644,1,2024-05-25T12:49:52.000Z,2024-05-25_BIZKAIA_Seguridad vial,0
262266,Otros,Orio,Otras incidencias,GIPUZKOA,N-634,1,2024-05-25T12:51:30.000Z,2024-05-25_GIPUZKOA_Otras incidencias,0
262332,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-26T23:01:31.000Z,2024-05-26_BIZKAIA_Obras,1
262331,Obras,road,Obras,BIZKAIA,BI-637,1,2024-05-26T23:02:43.000Z,2024-05-26_BIZKAIA_Obras,1
262327,Obras,Arrigorriaga,Obras,BIZKAIA,A-8,1,2024-05-26T22:08:21.000Z,2024-05-26_BIZKAIA_Obras,1
262330,Obras,Eibar,Obras,GIPUZKOA,AP-1,1,2024-05-26T23:32:30.000Z,2024-05-26_GIPUZKOA_Obras,0
262326,Obras,road,Obras,BIZKAIA,BI-637,1,2024-05-26T22:15:06.000Z,2024-05-26_BIZKAIA_Obras,1
262325,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-05-26T22:47:38.000Z,2024-05-26_BIZKAIA_Obras,1
262323,Obras,Aretxabaleta,Obras,GIPUZKOA,AP-1,1,2024-05-26T20:27:17.000Z,2024-05-26_GIPUZKOA_Obras,0
262324,Unknown cause,Arrigorriaga,Otras incidencias,BIZKAIA,A-8,1,2024-05-26T21:50:58.000Z,2024-05-26_BIZKAIA_Otras incidencias,0
262321,Otros,Hondarribia,Otras incidencias,GIPUZKOA,N-638,1,2024-05-26T18:04:39.000Z,2024-05-26_GIPUZKOA_Otras incidencias,0
262322,Obras,Zestoa,Obras,GIPUZKOA,A-8,1,2024-05-26T17:59:51.000Z,2024-05-26_GIPUZKOA_Obras,0
262320,Avería,Muskiz,Seguridad vial,BIZKAIA,A-8,1,2024-05-26T18:11:36.000Z,2024-05-26_BIZKAIA_Seguridad vial,0
262318,Alcance,Vitoria-Gasteiz,Accidente,ARABA,N-622,1,2024-05-26T16:20:32.000Z,2024-05-26_ARABA_Accidente,0
262317,Avería,Ribera Alta,Seguridad vial,ARABA,AP-68,1,2024-05-26T16:27:38.000Z,2024-05-26_ARABA_Seguridad vial,0
262319,Salida,Andoain,Accidente,GIPUZKOA,N-1,1,2024-05-26T17:46:43.000Z,2024-05-26_GIPUZKOA_Accidente,0
262316,Alcance,Arrigorriaga,Accidente,BIZKAIA,A-8,1,2024-05-26T15:34:01.000Z,2024-05-26_BIZKAIA_Accidente,0
262315,Salida,Valle de Trápaga-Trapagaran,Accidente,BIZKAIA,N-634,1,2024-05-26T14:34:05.000Z,2024-05-26_BIZKAIA_Accidente,0
262314,Avería,Bergara,Seguridad vial,GIPUZKOA,AP-1,1,2024-05-26T13:26:57.000Z,2024-05-26_GIPUZKOA_Seguridad vial,0
262313,Otros,Bergara,Otras incidencias,GIPUZKOA,GI-2632,1,2024-05-26T13:29:01.000Z,2024-05-26_GIPUZKOA_Otras incidencias,0
262312,Avería,Zuia,Seguridad vial,ARABA,AP-68,1,2024-05-26T13:34:48.000Z,2024-05-26_ARABA_Seguridad vial,0
262311,Otros,Zarautz,Otras incidencias,GIPUZKOA,GI-2633,1,2024-05-26T13:39:14.000Z,2024-05-26_GIPUZKOA_Otras incidencias,0
262506,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-27T23:18:10.000Z,2024-05-27_BIZKAIA_Obras,1
262505,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-27T23:46:26.000Z,2024-05-27_BIZKAIA_Obras,1
262504,Otros,Mallabia,Otras incidencias,BIZKAIA,BI-2301,1,2024-05-27T23:50:18.000Z,2024-05-27_BIZKAIA_Otras incidencias,0
262500,Otros,Vitoria-Gasteiz,Otras incidencias,ARABA,A-4101,1,2024-05-27T22:35:13.000Z,2024-05-27_ARABA_Otras incidencias,0
262499,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-27T22:44:48.000Z,2024-05-27_BIZKAIA_Obras,1
262498,Avería,Orio,Seguridad vial,GIPUZKOA,A-8,1,2024-05-27T21:07:18.000Z,2024-05-27_GIPUZKOA_Seguridad vial,0
262497,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-27T21:18:13.000Z,2024-05-27_GIPUZKOA_Obras,1
262496,Avería,Muskiz,Seguridad vial,BIZKAIA,A-8,1,2024-05-27T21:26:04.000Z,2024-05-27_BIZKAIA_Seguridad vial,0
262492,Caída de objetos,Zalla,Seguridad vial,BIZKAIA,BI-636,1,2024-05-27T19:21:06.000Z,2024-05-27_BIZKAIA_Seguridad vial,0
262491,Avería,Orozko,Seguridad vial,BIZKAIA,AP-68,1,2024-05-27T18:09:34.000Z,2024-05-27_BIZKAIA_Seguridad vial,0
262493,Obras,Villabona,Obras,GIPUZKOA,N-1,1,2024-05-27T20:39:58.000Z,2024-05-27_GIPUZKOA_Obras,1
262488,Obras,road,Obras,BIZKAIA,BI-636,1,2024-05-27T18:27:15.000Z,2024-05-27_BIZKAIA_Obras,1
262490,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-27T18:22:09.000Z,2024-05-27_BIZKAIA_Obras,1
262494,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-27T20:36:55.000Z,2024-05-27_BIZKAIA_Obras,1
262495,Avería,Orio,Seguridad vial,GIPUZKOA,A-8,1,2024-05-27T20:10:38.000Z,2024-05-27_GIPUZKOA_Seguridad vial,0
262486,Avería,Okondo,Seguridad vial,ARABA,A-3641,1,2024-05-27T17:37:47.000Z,2024-05-27_ARABA_Seguridad vial,0
262484,Obras,Hernani,Obras,GIPUZKOA,A-8,1,2024-05-27T17:40:39.000Z,2024-05-27_GIPUZKOA_Obras,1
262489,Vuelco,Vitoria-Gasteiz,Accidente,ARABA,N-622,1,2024-05-27T18:24:48.000Z,2024-05-27_ARABA_Accidente,0
262485,Obras,Usurbil,Obras,GIPUZKOA,A-8,1,2024-05-27T17:39:39.000Z,2024-05-27_GIPUZKOA_Obras,1
262578,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-05-28T22:47:33.000Z,2024-05-28_BIZKAIA_Obras,1
262487,Alcance,Gordexola,Accidente,BIZKAIA,BI-2604,1,2024-05-27T18:42:12.000Z,2024-05-27_BIZKAIA_Accidente,0
262584,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-05-28T23:14:36.000Z,2024-05-28_BIZKAIA_Obras,1
262583,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-05-28T23:15:36.000Z,2024-05-28_BIZKAIA_Obras,1
262582,Otros,Getxo,Otras incidencias,BIZKAIA,BI-637,1,2024-05-28T23:20:20.000Z,2024-05-28_BIZKAIA_Otras incidencias,0
262579,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-05-28T22:47:06.000Z,2024-05-28_BIZKAIA_Obras,1
262581,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-28T23:38:39.000Z,2024-05-28_BIZKAIA_Obras,1
262577,Otros,Getxo,Otras incidencias,BIZKAIA,BI-637,1,2024-05-28T22:54:01.000Z,2024-05-28_BIZKAIA_Otras incidencias,0
262576,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-28T21:24:41.000Z,2024-05-28_GIPUZKOA_Obras,1
262575,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-05-28T21:30:54.000Z,2024-05-28_GIPUZKOA_Obras,1
262574,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-28T21:40:17.000Z,2024-05-28_GIPUZKOA_Obras,1
262573,Obras,Elgoibar,Obras,GIPUZKOA,A-8,1,2024-05-28T20:14:48.000Z,2024-05-28_GIPUZKOA_Obras,1
262572,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-28T20:26:26.000Z,2024-05-28_GIPUZKOA_Obras,1
262571,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-28T20:26:45.000Z,2024-05-28_GIPUZKOA_Obras,1
262570,Avería,Getxo,Seguridad vial,BIZKAIA,BI-637,1,2024-05-28T20:58:26.000Z,2024-05-28_BIZKAIA_Seguridad vial,0
262569,Avería,Ribera Alta,Seguridad vial,ARABA,AP-68,1,2024-05-28T18:52:21.000Z,2024-05-28_ARABA_Seguridad vial,1
262567,Gasoil,Lazkao,Seguridad vial,GIPUZKOA,N-1,1,2024-05-28T19:32:51.000Z,2024-05-28_GIPUZKOA_Seguridad vial,0
262568,Avería,Zuia,Seguridad vial,ARABA,AP-68,1,2024-05-28T18:59:08.000Z,2024-05-28_ARABA_Seguridad vial,1
262565,Caída de objetos,Vitoria-Gasteiz,Seguridad vial,ARABA,N-240,1,2024-05-28T19:41:16.000Z,2024-05-28_ARABA_Seguridad vial,1
262566,Avería,Aia,Seguridad vial,GIPUZKOA,A-8,1,2024-05-28T19:36:09.000Z,2024-05-28_GIPUZKOA_Seguridad vial,0
262564,Avería,Zuia,Seguridad vial,ARABA,AP-68,1,2024-05-28T18:11:47.000Z,2024-05-28_ARABA_Seguridad vial,1
262672,Obras,Valle de Trápaga-Trapagaran,Obras,BIZKAIA,A-8,1,2024-05-29T23:03:38.000Z,2024-05-29_BIZKAIA_Obras,1
262671,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-29T23:05:43.000Z,2024-05-29_BIZKAIA_Obras,1
262670,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-05-29T23:07:12.000Z,2024-05-29_BIZKAIA_Obras,1
262668,Obras,Eibar,Obras,GIPUZKOA,AP-1,1,2024-05-29T22:02:36.000Z,2024-05-29_GIPUZKOA_Obras,2
262667,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-29T22:02:49.000Z,2024-05-29_GIPUZKOA_Obras,2
262666,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-05-29T22:03:13.000Z,2024-05-29_GIPUZKOA_Obras,2
262665,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-29T22:03:40.000Z,2024-05-29_GIPUZKOA_Obras,2
262664,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-29T22:10:44.000Z,2024-05-29_BIZKAIA_Obras,1
262663,Alcance,Barakaldo,Accidente,BIZKAIA,A-8,1,2024-05-29T22:45:40.000Z,2024-05-29_BIZKAIA_Accidente,0
262662,Obras,Valle de Trápaga-Trapagaran,Obras,BIZKAIA,A-8,1,2024-05-29T22:47:05.000Z,2024-05-29_BIZKAIA_Obras,1
262661,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-29T21:14:28.000Z,2024-05-29_GIPUZKOA_Obras,2
262660,Avería,Eskoriatza,Seguridad vial,GIPUZKOA,AP-1,1,2024-05-29T21:31:41.000Z,2024-05-29_GIPUZKOA_Seguridad vial,0
262659,Avería,Vitoria-Gasteiz,Seguridad vial,ARABA,N-622,1,2024-05-29T21:32:38.000Z,2024-05-29_ARABA_Seguridad vial,0
262658,Avería,Galdakao,Seguridad vial,BIZKAIA,A-8,1,2024-05-29T21:39:49.000Z,2024-05-29_BIZKAIA_Seguridad vial,0
262657,Avería,Munitibar-Arbatzegi Gerrikaitz,Seguridad vial,BIZKAIA,BI-2224,1,2024-05-29T20:02:10.000Z,2024-05-29_BIZKAIA_Seguridad vial,0
262656,Obras,Eibar,Obras,GIPUZKOA,AP-1,1,2024-05-29T20:16:34.000Z,2024-05-29_GIPUZKOA_Obras,2
262654,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-29T20:19:35.000Z,2024-05-29_GIPUZKOA_Obras,2
262653,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-05-29T20:55:49.000Z,2024-05-29_GIPUZKOA_Obras,2
262828,Otros,Labastida,Otras incidencias,ARABA,N-124,1,2024-05-30T23:38:47.000Z,2024-05-30_ARABA_Otras incidencias,0
262826,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-30T22:04:29.000Z,2024-05-30_BIZKAIA_Obras,1
262824,Obras,Abadiño,Obras,BIZKAIA,A-8,1,2024-05-30T22:26:05.000Z,2024-05-30_BIZKAIA_Obras,1
262655,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-05-29T20:19:17.000Z,2024-05-29_BIZKAIA_Obras,1
262652,Alcance,Zigoitia,Accidente,ARABA,A-3608,1,2024-05-29T19:03:21.000Z,2024-05-29_ARABA_Accidente,0
262876,Obras,Villabona,Obras,GIPUZKOA,N-1,1,2024-05-31T22:04:26.000Z,2024-05-31_GIPUZKOA_Obras,1
262877,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-31T21:58:07.000Z,2024-05-31_GIPUZKOA_Obras,1
262823,Obras,Deba,Obras,GIPUZKOA,N-634,1,2024-05-30T22:43:43.000Z,2024-05-30_GIPUZKOA_Obras,1
262825,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-05-30T22:05:26.000Z,2024-05-30_BIZKAIA_Obras,1
262874,Obras,Villabona,Obras,GIPUZKOA,N-1,1,2024-05-31T21:38:47.000Z,2024-05-31_GIPUZKOA_Obras,1
262875,Avería,Mungia,Seguridad vial,BIZKAIA,BI-631,1,2024-05-31T22:56:29.000Z,2024-05-31_BIZKAIA_Seguridad vial,1
262821,Obras,Irura,Obras,GIPUZKOA,N-1,1,2024-05-30T21:08:17.000Z,2024-05-30_GIPUZKOA_Obras,1
262822,Obras,Valle de Trápaga-Trapagaran,Obras,BIZKAIA,A-8,1,2024-05-30T22:52:36.000Z,2024-05-30_BIZKAIA_Obras,1
262819,Obras,Aretxabaleta,Obras,GIPUZKOA,AP-1,1,2024-05-30T21:18:38.000Z,2024-05-30_GIPUZKOA_Obras,1
262820,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-30T21:11:30.000Z,2024-05-30_GIPUZKOA_Obras,1
262873,Obras,Villabona,Obras,GIPUZKOA,N-1,1,2024-05-31T21:44:48.000Z,2024-05-31_GIPUZKOA_Obras,1
262818,Avería,Erandio,Seguridad vial,BIZKAIA,BI-604,1,2024-05-30T21:54:32.000Z,2024-05-30_BIZKAIA_Seguridad vial,0
262817,Obras,Irura,Obras,GIPUZKOA,N-1,1,2024-05-30T20:49:10.000Z,2024-05-30_GIPUZKOA_Obras,1
262872,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-05-31T21:45:06.000Z,2024-05-31_GIPUZKOA_Obras,1
262816,Alcance,Erandio,Accidente,BIZKAIA,BI-604,1,2024-05-30T20:54:18.000Z,2024-05-30_BIZKAIA_Accidente,0
262871,Obras,Irura,Obras,GIPUZKOA,N-1,1,2024-05-31T20:33:32.000Z,2024-05-31_GIPUZKOA_Obras,1
262815,Salida,Deba,Accidente,GIPUZKOA,N-634,1,2024-05-30T19:13:34.000Z,2024-05-30_GIPUZKOA_Accidente,0
262870,Avería,Galdakao,Seguridad vial,BIZKAIA,N-634,1,2024-05-31T19:31:01.000Z,2024-05-31_BIZKAIA_Seguridad vial,1
262814,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-05-30T19:39:36.000Z,2024-05-30_BIZKAIA_Seguridad vial,0
262813,Avería,Aretxabaleta,Seguridad vial,GIPUZKOA,AP-1,1,2024-05-30T17:06:59.000Z,2024-05-30_GIPUZKOA_Seguridad vial,0
262869,Avería,Leioa,Seguridad vial,BIZKAIA,BI-637,1,2024-05-31T19:43:56.000Z,2024-05-31_BIZKAIA_Seguridad vial,1
262812,Otros,Galdakao,Otras incidencias,BIZKAIA,N-634,1,2024-05-30T17:30:16.000Z,2024-05-30_BIZKAIA_Otras incidencias,0
262868,Alcance,Leioa,Accidente,BIZKAIA,BI-637,1,2024-05-31T16:58:54.000Z,2024-05-31_BIZKAIA_Accidente,0
262810,Alcance,Arrankudiaga,Accidente,BIZKAIA,BI-625,1,2024-05-30T16:05:54.000Z,2024-05-30_BIZKAIA_Accidente,0
262811,Obras,Zigoitia,Obras,ARABA,N-622,1,2024-05-30T15:49:33.000Z,2024-05-30_ARABA_Obras,0
262809,Avería,Idiazabal,Seguridad vial,GIPUZKOA,N-1,1,2024-05-30T15:15:34.000Z,2024-05-30_GIPUZKOA_Seguridad vial,0
262867,Obras,Erandio,Obras,BIZKAIA,BI-735,1,2024-05-31T17:40:06.000Z,2024-05-31_BIZKAIA_Obras,0
262866,Obras,Errigoiti,Obras,BIZKAIA,BI-4211,1,2024-05-31T17:40:28.000Z,2024-05-31_BIZKAIA_Obras,0
262808,Alcance,Arrankudiaga,Accidente,BIZKAIA,BI-625,1,2024-05-30T15:31:12.000Z,2024-05-30_BIZKAIA_Accidente,0
262865,Obras,Deba,Obras,GIPUZKOA,N-634,1,2024-05-31T17:41:12.000Z,2024-05-31_GIPUZKOA_Obras,1
262864,Obras,Erandio,Obras,BIZKAIA,BI-604,1,2024-05-31T17:41:23.000Z,2024-05-31_BIZKAIA_Obras,0
262863,Obras,Zigoitia,Obras,ARABA,N-622,1,2024-05-31T17:42:09.000Z,2024-05-31_ARABA_Obras,0
262862,Obras,Zuia,Obras,ARABA,AP-68,1,2024-05-31T17:43:10.000Z,2024-05-31_ARABA_Obras,0
262861,Caída de objetos,Bilbao,Seguridad vial,BIZKAIA,BI-636,1,2024-05-31T17:43:23.000Z,2024-05-31_BIZKAIA_Seguridad vial,1
262860,Salida,Muskiz,Accidente,BIZKAIA,N-634,1,2024-05-31T17:43:51.000Z,2024-05-31_BIZKAIA_Accidente,0
262859,Alcance,Ugao-Miraballes,Accidente,BIZKAIA,BI-625,1,2024-05-31T17:46:13.000Z,2024-05-31_BIZKAIA_Accidente,0
262858,Avería,Arrazua-Ubarrundia,Seguridad vial,ARABA,N-240,1,2024-05-31T16:48:27.000Z,2024-05-31_ARABA_Seguridad vial,0
262907,Alcance,Leioa,Accidente,BIZKAIA,BI-637,1,2024-06-01T23:25:16.000Z,2024-06-01_BIZKAIA_Accidente,1
262906,Unknown cause,Elburgo/Burgelu,Otras incidencias,ARABA,N-104,1,2024-06-01T23:28:48.000Z,2024-06-01_ARABA_Otras incidencias,0
262904,Avería,Leioa,Seguridad vial,BIZKAIA,BI-637,1,2024-06-01T22:03:16.000Z,2024-06-01_BIZKAIA_Seguridad vial,2
262903,Salida,Mungia,Accidente,BIZKAIA,BI-631,1,2024-06-01T20:26:00.000Z,2024-06-01_BIZKAIA_Accidente,1
262902,Obras,road,Obras,GIPUZKOA,N-1,1,2024-06-01T20:49:12.000Z,2024-06-01_GIPUZKOA_Obras,0
262901,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-06-01T19:17:33.000Z,2024-06-01_BIZKAIA_Seguridad vial,2
262900,Caída de objetos,Salvatierra/Agurain,Seguridad vial,ARABA,A-2128,1,2024-06-01T17:52:59.000Z,2024-06-01_ARABA_Seguridad vial,0
262899,Desprendimiento,Zeanuri,Seguridad vial,BIZKAIA,BI-4501,1,2024-06-01T17:54:07.000Z,2024-06-01_BIZKAIA_Seguridad vial,2
262898,Avería,Ugao-Miraballes,Seguridad vial,BIZKAIA,AP-68,1,2024-06-01T18:08:06.000Z,2024-06-01_BIZKAIA_Seguridad vial,2
262897,Avería,Mallabia,Seguridad vial,BIZKAIA,BI-633,1,2024-06-01T18:51:08.000Z,2024-06-01_BIZKAIA_Seguridad vial,2
